type,id,name,gender,person,description,prenom,02_genre
way,83486754,Rue des Magnolias,,,,,
way,183768984,Rue des Magnolias,,,,,
way,191137230,Rue des Magnolias,,,,,
way,116253063,Rue des Malagnes,,,,,
way,116306045,Rue des Malagnes,,,,,
way,88722488,Rue des Manants,,,,,
way,71293059,Rue des Manchettes,,,,,
way,116306047,Rue des Manchots,,,,,
way,556818836,Rue des Manikeûs,,,,,
way,182888383,Rue des Marais,,,,,
way,1037312264,Rue des Marais,,,,,
way,61950861,Rue des Marchands,,,,,
way,89526984,Rue des Marguerites,,,,,
way,368806139,Rue des Marguerites,,,,,
way,368806448,Rue des Marguerites,,,,,
way,88722641,Rue des Marlaires,,,,,
way,208404698,Rue des Marlaires,,,,,
way,234594668,Rue des Marlaires,,,,,
way,247278037,Rue des Marlaires,,,,,
way,297691019,Rue des Marlaires,,,,,
way,839917805,Rue des Marlaires,,,,,
way,848226931,Rue des Marlaires,,,,,
way,74265300,Rue des Martyrs,,,,,
way,125745729,Rue des Martyrs,,,,,
way,370628357,Rue des Martyrs,,,,,
way,108166346,Rue des Mastelles,,,,,
way,38160086,Rue des Masuirs,,,,,
way,92242798,Rue des Masuirs,,,,,
way,1019063234,Rue des Masuirs,,,,,
way,88488654,Rue des Mays,,,,,
way,88488671,Rue des Mays,,,,,
way,88488693,Rue des Mays,,,,,
way,99877081,Rue des Merles,,,,,
way,115970772,Rue des Merles,,,,,
way,35879077,Rue des Mésanges,,,,,
way,89520042,Rue des Mésanges,,,,,
way,115970773,Rue des Mésanges,,,,,
way,117044316,Rue des Mésanges,,,,,
way,242137612,Rue des Mésanges,,,,,
way,61950860,Rue des Mineurs,,,,,
way,133432968,Rue des Mineurs,,,,,
way,92163551,Rue des Moissons,,,,,
way,476266909,Rue des Moissons,,,,,
way,61951479,Rue des Molettes,,,,,
way,203363563,Rue des Montagnards,,,,,
way,99877075,Rue des Monts,,,,,
way,136629840,Rue des Monts,,,,,
way,69560469,Rue des Mottards,,,,,
way,314699241,Rue des Mottards,,,,,
way,645715989,Rue des Mottards,,,,,
way,91245195,Rue des Mottes,,,,,
way,91245206,Rue des Mottes,,,,,
way,160528557,Rue des Muguets,,,,,
way,38210158,Rue des Mulets,,,,,
way,190650750,Rue des Mulets,,,,,
way,403376534,Rue des Mulets,,,,,
way,1085856697,Rue des Mulets,,,,,
way,123250740,Rue des Muriers,,,,,
way,230082213,Rue des Nardons,,,,,
way,366718647,Rue des Nardons,,,,,
way,38214002,Rue des Nauwes,,,,,
way,61500627,Rue des Nerviens,,,,,
way,117044300,Rue des Nerviens,,,,,
way,117044317,Rue des Nerviens,,,,,
way,99889588,Rue des Noëls,,,,,
way,66348543,Rue des Nouveaux Puits,,,,,
way,116086298,Rue des Nuées,,,,,
way,239584966,Rue des Nuées,,,,,
way,67557387,Rue des Nutons,,,,,
way,67557395,Rue des Nutons,,,,,
way,171882599,Rue des Nutons,,,,,
way,1019397036,Rue des Nutons,,,,,
way,1019397037,Rue des Nutons,,,,,
way,1019397038,Rue des Nutons,,,,,
way,1019397039,Rue des Nutons,,,,,
way,33854463,Rue des Oiseaux,,,,,
way,93398755,Rue des Oiseaux,,,,,
way,887494699,Rue des Oiseaux,,,,,
way,68279396,Rue des Olympiades,,,,,
way,68279397,Rue des Olympiades,,,,,
way,68279398,Rue des Olympiades,,,,,
way,110929571,Rue des Ormes,,,,,
way,89526964,Rue des Paquerettes,,,,,
way,89526987,Rue des Paquerettes,,,,,
way,90808892,Rue des Pâquerettes,,,,,
way,208386774,Rue des Passeraux,,,,,
way,103323113,Rue des Patriotes,,,,,
way,65558223,Rue des Pays-Bas,,,,,
way,65558242,Rue des Pays-Bas,,,,,
way,65558256,Rue des Pays-Bas,,,,,
way,67530240,Rue des Pays-Bas,,,,,
way,206644742,Rue des Pays-Bas,,,,,
way,57914145,Rue des Pêchers,,,,,
way,52474968,Rue des Peines Perdues,,,,,
way,449385338,Rue des Peines Perdues,,,,,
way,88488670,Rue des Perziaux,,,,,
way,88722653,Rue des Petits Sarts,,,,,
way,88722693,Rue des Petits Sarts,,,,,
way,32007132,Rue des Peupliers,,,,,
way,136724003,Rue des Peupliers,,,,,
way,160536600,Rue des Pierres,,,,,
way,160536604,Rue des Pierres,,,,,
way,67588326,Rue des Piges,,,,,
way,103497767,Rue des Piges,,,,,
way,115914874,Rue des Piges,,,,,
way,103497737,Rue des Piges à Fenasses,,,,,
way,844426616,Rue des Piges à Fenasses,,,,,
way,40016010,Rue des Pinsons,,,,,
way,89520191,Rue des Pinsons,,,,,
way,115970771,Rue des Pinsons,,,,,
way,115970774,Rue des Pinsons,,,,,
way,207183525,Rue des Pinsons,,,,,
way,810786872,Rue des Pinsons,,,,,
way,203363972,Rue des Platicheûs,,,,,
way,30595111,Rue des Poissonniers,,,,,
way,88270391,Rue des Pommiers,,,,,
way,61096512,Rue des Ponts,,,,,
way,61096513,Rue des Ponts,,,,,
way,89061713,Rue des Ponts,,,,,
way,201512339,Rue des Ponts,,,,,
way,61500610,Rue des Potelles,,,,,
way,25403496,Rue des Poteries,,,,,
way,66172491,Rue des Potiats,,,,,
way,92435927,Rue des Pottes,,,,,
way,372465118,Rue des Pottes,,,,,
way,103258504,Rue des Prairies,,,,,
way,264346715,Rue des Prairies,,,,,
way,61590818,Rue des Précheurs,,,,,
way,59311866,Rue des Pres,,,,,
way,53125705,Rue des Prés,,,,,
way,53603970,Rue des Prés,,,,,
way,90808902,Rue des Prés,,,,,
way,90808913,Rue des Prés,,,,,
way,90808923,Rue des Prés,,,,,
way,92242748,Rue des Prés,,,,,
way,233422035,Rue des Prés,,,,,
way,1019999962,Rue des Prés,,,,,
way,60454672,Rue des Prés Bellevaux,,,,,
way,211728215,Rue des Prés Burniaux,,,,,
way,245500747,Rue des Prés Burniaux,,,,,
way,245500749,Rue des Prés Burniaux,,,,,
way,849826303,Rue des Prés Burniaux,,,,,
way,92216770,Rue des Présidents,,,,,
way,206643130,Rue des Preys,,,,,
way,206645070,Rue des Preys,,,,,
way,129498790,Rue des Prisonniers de Guerre,,,,,
way,239210803,Rue des Professeurs Jeener et Brachet,,,,,
way,203360520,Rue des Protestants,,,,,
way,88270373,Rue des Pruniers,,,,,
way,134119406,Rue des Quarante Bonniers,,,,,
way,441830028,Rue des Quartiers,,,,,
way,71293074,Rue des Quatre Chemins,,,,,
way,310913707,Rue des Quatre Chemins,,,,,
way,58069371,Rue des Quatre Seigneuries,,,,,
way,160528272,Rue des Quatre Vents,,,,,
way,211462974,Rue des Quewettes,,,,,
way,183311566,Rue des Rabots,,,,,
way,92216739,Rue des Radis,,,,,
way,92216777,Rue des Radis,,,,,
way,92216780,Rue des Radis,,,,,
way,92216787,Rue des Radis,,,,,
way,92216796,Rue des Radis,,,,,
way,92216834,Rue des Radis,,,,,
way,108097160,Rue des Raspes,,,,,
way,222630907,Rue des Raspes,,,,,
way,86413546,Rue des Récollets,,,,,
way,195268002,Rue des Remparts,,,,,
way,609303012,Rue des Remparts,,,,,
way,990854975,Rue des Remparts,,,,,
way,184138728,Rue des Respes,,,,,
way,164763268,Rue des Rivages,,,,,
way,260150586,Rue des Rivages,,,,,
way,297313283,Rue des Rivages,,,,,
way,734560560,Rue des Rivages,,,,,
way,848233319,Rue des Rivages,,,,,
way,867653089,Rue des Rivages,,,,,
way,86413543,Rue des Rives,,,,,
way,108177333,Rue des Rocailles,,,,,
way,108177340,Rue des Rocailles,,,,,
way,108177345,Rue des Rocailles,,,,,
way,108177349,Rue des Rocailles,,,,,
way,108177361,Rue des Rocailles,,,,,
way,115024651,Rue des Rocailles,,,,,
way,99842748,Rue des Roitelets,,,,,
way,99842751,Rue des Roitelets,,,,,
way,99842753,Rue des Roitelets,,,,,
way,35879072,Rue des Ronces,,,,,
way,208551275,Rue des Roseaux,,,,,
way,88270389,Rue des Roses,,,,,
way,90808857,Rue des Roses,,,,,
way,90808893,Rue des Roses,,,,,
way,362279343,Rue des Roses,,,,,
way,845874863,Rue des Roses,,,,,
way,845874864,Rue des Roses,,,,,
way,89445199,Rue des Rosiers,,,,,
way,88477748,Rue des Rossignols,,,,,
way,89520075,Rue des Rossignols,,,,,
way,99805821,Rue des Rossignols,,,,,
way,115670044,Rue des Sablières,,,,,
way,116818928,Rue des Sablières,,,,,
way,116818942,Rue des Sablières,,,,,
way,133051729,Rue des Sablières,,,,,
way,217167810,Rue des Sablières,,,,,
way,507820514,Rue des Sablières,,,,,
way,164767013,Rue des Sablonnières,,,,,
way,164767014,Rue des Sablonnières,,,,,
way,164767015,Rue des Sablonnières,,,,,
way,166091427,Rue des Sablonnières,,,,,
way,92404602,Rue des Sangliers,,,,,
way,88222530,Rue des Sapins,,,,,
way,88523151,Rue des Sapins,,,,,
way,115789531,Rue des Sapins,,,,,
way,115789541,Rue des Sapins,,,,,
way,108165656,Rue des Sarrazins,,,,,
way,108165681,Rue des Sarrazins,,,,,
way,139076494,Rue des Sarrazins,,,,,
way,60111786,Rue des Sarts,,,,,
way,60113413,Rue des Sarts,,,,,
way,92166292,Rue des Sarts,,,,,
way,92166329,Rue des Sarts,,,,,
way,115789602,Rue des Sarts,,,,,
way,136714143,Rue des Sarts,,,,,
way,184128153,Rue des Sarts,,,,,
way,184128154,Rue des Sarts,,,,,
way,184128155,Rue des Sarts,,,,,
way,184128156,Rue des Sarts,,,,,
way,186300389,Rue des Sarts,,,,,
way,186300390,Rue des Sarts,,,,,
way,186300393,Rue des Sarts,,,,,
way,610810266,Rue des Sarts,,,,,
way,992300063,Rue des Sarts,,,,,
way,201510814,Rue des Sartys,,,,,
way,96644769,Rue des Saules,,,,,
way,116805607,Rue des Sauvlons,,,,,
way,116805623,Rue des Sauvlons,,,,,
way,361623708,Rue des Sauvlons,,,,,
way,202158201,Rue des Savoyards,,,,,
way,69560462,Rue des Sept Actions,,,,,
way,150486122,Rue des Sept Actions,,,,,
way,360384303,Rue des Sept Nations,,,,,
way,115970770,Rue des Sittelles,,,,,
way,119377883,Rue des Six Bonniers,,,,,
way,507820513,Rue des Six Bonniers,,,,,
way,89404550,Rue des Soeurs,,,,,
way,366867511,Rue des Soeurs,,,,,
way,142543039,Rue des Soldats,,,,,
way,217167220,Rue des Soldats,,,,,
way,406490410,Rue des Soldats,,,,,
way,183768997,Rue des Sorbiers,,,,,
way,66644003,Rue des souffleurs,,,,,
way,139079231,Rue des Sources,,,,,
way,60582500,Rue des Sports,,,,,
way,60582501,Rue des Sports,,,,,
way,183768987,Rue des Sureaux,,,,,
way,117046636,Rue des Taillandiers,,,,,
way,117549889,Rue des Taillandiers,,,,,
way,92216746,Rue des Taillis,,,,,
way,92216805,Rue des Taillis,,,,,
way,92216831,Rue des Taillis,,,,,
way,183317041,Rue des Tanneries,,,,,
way,88722517,Rue des Tanneurs,,,,,
way,96679579,Rue des Tayettes,,,,,
way,183311568,Rue des Templiers,,,,,
way,92216754,Rue des Tigres,,,,,
way,206645069,Rue des Tonneliers,,,,,
way,108178829,Rue des Tourterelles,,,,,
way,108178852,Rue des Tourterelles,,,,,
way,116042205,Rue des Tourterelles,,,,,
way,172122146,Rue des Tourterelles,,,,,
way,798114954,Rue des Tourterelles,,,,,
way,23154867,Rue des Trieux,,,,,
way,23154868,Rue des Trieux,,,,,
way,30083079,Rue des Trieux,,,,,
way,32018565,Rue des Trieux,,,,,
way,92166370,Rue des Trieux,,,,,
way,92404657,Rue des Trieux,,,,,
way,95067857,Rue des Trieux,,,,,
way,421611704,Rue des Trieux,,,,,
way,421611705,Rue des Trieux,,,,,
way,451740463,Rue des Trieux,,,,,
way,31811512,Rue des Trois Arbres,,,,,
way,31811553,Rue des Trois Arbres,,,,,
way,255413009,Rue des Trois Arbres,,,,,
way,1040887900,Rue des Trois Arbres,,,,,
way,89404574,Rue des Trois Bonniers,,,,,
way,89404604,Rue des Trois Bonniers,,,,,
way,226073540,Rue des Trois Bonniers,,,,,
way,226073546,Rue des Trois Bonniers,,,,,
way,88235539,Rue des Trois Fontaines,,,,,
way,156516034,Rue des Trois Fontaines,,,,,
way,234440068,Rue des Trois Fontaines,,,,,
way,903255139,Rue des Trois Fontaines,,,,,
way,903255140,Rue des Trois Fontaines,,,,,
way,903255141,Rue des Trois Fontaines,,,,,
way,87339669,Rue des Trois Mesures,,,,,
way,255813722,Rue des Trois Pistolets,,,,,
way,59748962,Rue des Trois Rois,,,,,
way,78145665,Rue des Trois Sergents,,,,,
way,66215830,Rue des Vallées,,,,,
way,108167204,Rue des Vallées,,,,,
way,255698559,Rue des Vallées,,,,,
way,366375969,Rue des Vallées,,,,,
way,92163527,Rue des Vanniers,,,,,
way,116086288,Rue des Vaucelles,,,,,
way,108165659,Rue des Verreries,,,,,
way,108166335,Rue des Verreries,,,,,
way,211144567,Rue des Verreries,,,,,
way,211144568,Rue des Verreries,,,,,
way,211144569,Rue des Verreries,,,,,
way,208922154,Rue des Verriers,,,,,
way,114470353,Rue des Victoires Françaises,,,,,
way,117549865,Rue des Vieux Sarts,,,,,
way,211717303,Rue des Vieux Sarts,,,,,
way,1019415633,Rue des Vieux Sarts,,,,,
way,1019415634,Rue des Vieux Sarts,,,,,
way,35879078,Rue des Vignes,,,,,
way,1049648427,Rue des Vignes,,,,,
way,234588044,Rue des Vignobles,,,,,
way,103623181,Rue des Villas,,,,,
way,1041407959,Rue des Villas,,,,,
way,265100830,Rue des Violettes,,,,,
way,89520163,Rue des Viviers,,,,,
way,90808958,Rue des Viviers,,,,,
way,617605486,Rue des Viviers,,,,,
way,1021166504,Rue des Viviers,,,,,
way,103383420,Rue des Volutes,,,,,
way,103383422,Rue des Volutes,,,,,
way,103383427,Rue des Volutes,,,,,
way,119389119,Rue des Warchais,,,,,
way,202158196,Rue des Wayins,,,,,
way,117046639,Rue des Wespes,,,,,
way,549973366,Rue des Wespes,,,,,
way,612697888,Rue des Wespes,,,,,
way,1019415636,Rue des Wespes,,,,,
way,60928485,Rue Desandrouin,,,,,
way,204406909,Rue Deschassis,,,,,
way,264354911,Rue Detombay,,,,,
way,95067853,Rue Deux Wez,,,,,
way,1063289766,Rue Deux Wez,,,,,
way,66217571,Rue Devillez,,,,,
way,150486117,Rue Devillez,,,,,
way,845401472,Rue Devillez,,,,,
way,66215840,Rue Didi,,,,,
way,92404568,Rue Docteur Henry,,,,,
way,103381587,Rue Docteur Moret,,,,,
way,202493032,Rue Docteur Moret,,,,,
way,58368908,Rue Docteur Pircard,,,,,
way,1021164581,Rue Docteur Pircard,,,,,
way,136727315,Rue Docteur Schweitzer,,,,,
way,117350797,Rue Docteur Scohy,,,,,
way,612847390,Rue Docteur Scohy,,,,,
way,68282532,Rue Dom-Remy,,,,,
way,103497746,Rue Dorlodot,,,,,
way,49384611,Rue Draily,,,,,
way,103435552,Rue Draily,,,,,
way,201371622,Rue du 11 Novembre,,,,,
way,75353912,Rue du 17 Mai,,,,,
way,181399057,Rue du 1er Décembre,,,,,
way,115789485,Rue du 22 Août,,,,,
way,160529586,Rue du 28 Juin,,,,,
way,36548446,Rue du 28 Juin 1919,,,,,
way,191057745,Rue du 5 Septembre 1944,,,,,
way,164672115,Rue du 8 Mai,,,,,
way,180587708,Rue du 8 Mai,,,,,
way,494264262,Rue du 8 Mai,,,,,
way,495762668,Rue du 8 Mai,,,,,
way,66172467,Rue du Bailli,,,,,
way,234806220,Rue du Bailli,,,,,
way,504752040,Rue du Bailli,,,,,
way,89520178,Rue du Baron,,,,,
way,32825669,Rue du Bas,,,,,
way,117540725,Rue du Bas,,,,,
way,139083526,Rue du Bas,,,,,
way,139083527,Rue du Bas,,,,,
way,139083533,Rue du Bas,,,,,
way,242976132,Rue du Bas,,,,,
way,242977051,Rue du Bas,,,,,
way,1029551511,Rue du Bas,,,,,
way,53578169,Rue du Bas-Sart,,,,,
way,117107712,Rue du Bas-Sart,,,,,
way,95067829,Rue du Bassin,,,,,
way,1046772727,Rue du Bassin,,,,,
way,67585243,Rue du Basson,,,,,
way,970448961,Rue du Basson,,,,,
way,60928486,Rue du Bastion d'Egmont,,,,,
way,316101150,Rue du Bâti Notre-Dame,,,,,
way,316101151,Rue du Bâti Notre-Dame,,,,,
way,316101152,Rue du Bâti Notre-Dame,,,,,
way,29253021,Rue du Baty,,,,,
way,92404557,Rue du Baty,,,,,
way,139860617,Rue du Baty,,,,,
way,139860633,Rue du Baty,,,,,
way,200763503,Rue du Baty,,,,,
way,200763504,Rue du Baty,,,,,
way,90808897,Rue du Bâty,,,,,
way,368517604,Rue du Bâty,,,,,
way,255020023,Rue du Bavery,,,,,
way,265102495,Rue du Bavery,,,,,
way,203447264,Rue du Bay,,,,,
way,70605327,Rue du Beau-Site,,,,,
way,370629841,Rue du Beauregard,,,,,
way,49384597,Rue du Beffroi,,,,,
way,845469409,Rue du Beffroi,,,,,
way,845469414,Rue du Beffroi,,,,,
way,160535492,Rue du Belvédère,,,,,
way,160535494,Rue du Belvédère,,,,,
way,198857622,Rue du Belvédère,,,,,
way,198857623,Rue du Belvédère,,,,,
way,314723091,Rue du Belvédère,,,,,
way,645703599,Rue du Belvédère,,,,,
way,56045323,Rue du Berceau,,,,,
way,67588302,Rue du Berceau,,,,,
way,278514524,Rue du Berceau,,,,,
way,29253075,Rue du Berger,,,,,
way,95067865,Rue du Berlaimont,,,,,
way,95413453,Rue du Berlaimont,,,,,
way,1046772722,Rue du Berlaimont,,,,,
way,1046772723,Rue du Berlaimont,,,,,
way,1046772724,Rue du Berlaimont,,,,,
way,61185457,Rue du Bief du Moulin,,,,,
way,141221995,Rue du Bief du Moulin,,,,,
way,136702282,Rue du Bierchamps,,,,,
way,136702283,Rue du Bierchamps,,,,,
way,147440032,Rue du Bierchamps,,,,,
way,472992279,Rue du Bierchamps,,,,,
way,249451706,Rue du Biérrau,,,,,
way,211466415,Rue du Biot,,,,,
way,371252133,Rue du Biri,,,,,
way,116766771,Rue du Blanc Tri,,,,,
way,103323141,Rue du Blason,,,,,
way,191736405,Rue du Blé,,,,,
way,191736429,Rue du Blé,,,,,
way,610477076,Rue du Blé,,,,,
way,88523178,Rue du Bleuet,,,,,
way,197079290,Rue du Blooming,,,,,
way,61951478,Rue du Blot,,,,,
way,103312340,Rue du Bluet,,,,,
way,103312345,Rue du Bluet,,,,,
way,103312350,Rue du Bluet,,,,,
way,853236657,Rue du Bluet,,,,,
way,983628973,Rue du Bluet,,,,,
way,72510029,Rue du Bocage,,,,,
way,92404541,Rue du Bocage,,,,,
way,92404607,Rue du Bocage,,,,,
way,184138723,Rue du Bocage,,,,,
way,32031353,Rue du Bois,,,,,
way,203454694,Rue du Bois,,,,,
way,211265043,Rue du Bois,,,,,
way,226073544,Rue du Bois,,,,,
way,314726529,Rue du Bois,,,,,
way,453940899,Rue du Bois,,,,,
way,992300057,Rue du Bois,,,,,
way,53578189,Rue du Bois d'Hymiée,,,,,
way,72605778,Rue du Bois d'Hymiée,,,,,
way,72605832,Rue du Bois d'Hymiée,,,,,
way,221410923,Rue du Bois d'Hymiée,,,,,
way,221410925,Rue du Bois d'Hymniée,,,,,
way,373070706,Rue du Bois de Boubier,,,,,
way,264631069,Rue du Bois de Goutroux,,,,,
way,116311221,Rue du Bois de Joncret,,,,,
way,92163577,Rue du Bois de Lobbes,,,,,
way,255698981,Rue du Bois de Lobbes,,,,,
way,500610401,Rue du Bois de Lobbes,,,,,
way,115789501,Rue du Bois des Cloches,,,,,
way,202426035,Rue du Bois des Maîtres,,,,,
way,88722476,Rue du Bois des Manants,,,,,
way,88722543,Rue du Bois des Manants,,,,,
way,66348574,Rue du Bois des Minières,,,,,
way,184133623,Rue du Bois des Minières,,,,,
way,88107892,Rue du Bois du Curé,,,,,
way,60113406,Rue du Bois Planté,,,,,
way,115914871,Rue du Bois Planté,,,,,
way,799327262,Rue du Bois Planté,,,,,
way,799327264,Rue du Bois Planté,,,,,
way,95802013,Rue du Bois-le-Comte,,,,,
way,116818937,Rue du Bon Air,,,,,
way,122645840,Rue du Bon Air,,,,,
way,184138715,Rue du Bon Air,,,,,
way,1021164585,Rue du Bon Air,,,,,
way,96644773,Rue du Bonbié,,,,,
way,254473853,Rue du Bordia,,,,,
way,869738558,Rue du Bordia,,,,,
way,1051448442,Rue du Bordia,,,,,
way,1051448443,Rue du Bordia,,,,,
way,1051448444,Rue du Bordia,,,,,
way,1051448445,Rue du Bordia,,,,,
way,245516601,Rue du Bordinois,,,,,
way,95413434,Rue du Bos Scarsez,,,,,
way,30167097,Rue du Bosquet,,,,,
way,39667150,Rue du Bosquet,,,,,
way,69178033,Rue du Bosquet,,,,,
way,92216806,Rue du Bosquet,,,,,
way,93808004,Rue du Bosquet,,,,,
way,125745718,Rue du Bosquet,,,,,
way,125745722,Rue du Bosquet,,,,,
way,365909292,Rue du Bosquet,,,,,
way,663272684,Rue du Bosquet,,,,,
way,663272685,Rue du Bosquet,,,,,
way,977373114,Rue du Bosquet,,,,,
way,61590836,Rue du Boucqueau,,,,,
way,103383962,Rue du Bougnou,,,,,
way,208695443,Rue du Bougnou,,,,,
way,251048019,Rue du Bougnou,,,,,
way,108178833,Rue du Bouleau,,,,,
way,30390175,rue du Brabant Wallon,,,,,
way,65558264,Rue du Brachot,,,,,
way,233416531,Rue du Bragard,,,,,
way,72509756,Rue du Braquet,,,,,
way,645703603,Rue du Braquet,,,,,
way,27523540,Rue du Brésil,,,,,
way,202732220,Rue du Brouhon,,,,,
way,88107840,Rue du Brun Chêne,,,,,
way,88107857,Rue du Brun Chêne,,,,,
way,115972419,Rue du Brun Chêne,,,,,
way,259171382,Rue du Brun Chêne,,,,,
way,259171383,Rue du Brun Chêne,,,,,
way,480032876,Rue du Brun Chêne,,,,,
way,29252962,Rue du Buchon Magritte,,,,,
way,88722512,Rue du Buisson Petit,,,,,
way,119033851,Rue du Bultia,,,,,
way,245191517,Rue du Bultia,,,,,
way,365184324,Rue du Bultia,,,,,
way,365184325,Rue du Bultia,,,,,
way,608857552,Rue du Bultia,,,,,
way,90808887,Rue du Butia,,,,,
way,90808926,Rue du Butia,,,,,
way,79393467,Rue du By,,,,,
way,29252851,Rue du Cadeau,,,,,
way,29252911,Rue du Cadeau,,,,,
way,90808924,Rue du Cadet,,,,,
way,230811296,Rue du Caillou,,,,,
way,184138722,Rue du Calvados,,,,,
way,23313163,Rue du Calvaire,,,,,
way,29222301,Rue du Calvaire,,,,,
way,31870162,Rue du Calvaire,,,,,
way,38213949,Rue du Calvaire,,,,,
way,61500612,Rue du Calvaire,,,,,
way,65799674,Rue du Calvaire,,,,,
way,83188126,Rue du Calvaire,,,,,
way,108178848,Rue du Calvaire,,,,,
way,136714141,Rue du Calvaire,,,,,
way,163714515,Rue du Calvaire,,,,,
way,163714516,Rue du Calvaire,,,,,
way,202546103,Rue du Calvaire,,,,,
way,213103689,Rue du Calvaire,,,,,
way,213103690,Rue du Calvaire,,,,,
way,229971515,Rue du Calvaire,,,,,
way,639939026,Rue du Calvaire,,,,,
way,639939028,Rue du Calvaire,,,,,
way,751659325,Rue du Calvaire,,,,,
way,838059610,Rue du Calvaire,,,,,
way,984185453,Rue du Calvaire,,,,,
way,1041096770,Rue du Calvaire,,,,,
way,103383419,Rue du Camp de Moscou,,,,,
way,31830829,Rue du Campinaire,,,,,
way,466919148,Rue du Campinaire,,,,,
way,550457770,Rue du Campinaire,,,,,
way,913645517,Rue du Campinaire,,,,,
way,1037305677,Rue du Campinaire,,,,,
way,215606668,Rue du Canada,,,,,
way,119389084,Rue du Canal,,,,,
way,129913336,Rue du Canal,,,,,
way,143255827,Rue du Canal,,,,,
way,229995368,Rue du Canal,,,,,
way,248328382,Rue du Canal,,,,,
way,370628154,Rue du Canal,,,,,
way,86413542,Rue du Canonnier,,,,,
way,72509748,Rue du Capitaine,,,,,
way,86413534,Rue du Capitaine,,,,,
way,314699221,Rue du Capitaine,,,,,
way,809843314,Rue du Carabinier,,,,,
way,92404652,Rue du Carabinier Français,,,,,
way,83664835,Rue du Carajoly,,,,,
way,58731416,Rue du Carcan,,,,,
way,839911679,Rue du Carrosse,,,,,
way,87686414,Rue du Castia,,,,,
way,357480492,Rue du Castia,,,,,
way,713042880,Rue du Castia,,,,,
way,133188301,Rue du Caveau,,,,,
way,60113410,Rue du Cazier,,,,,
way,72440743,Rue du Cazier,,,,,
way,691267854,Rue du Cazier,,,,,
way,1021627499,Rue du Cazier,,,,,
way,1174678403,Rue du Cazier,,,,,
way,62202564,Rue du Centenaire,,,,,
way,89445189,Rue du Centenaire,,,,,
way,92242649,Rue du Centenaire,,,,,
way,441002766,Rue du Centenaire,,,,,
way,32017156,Rue du Centre,,,,,
way,99881363,Rue du Centre,,,,,
way,119312602,Rue du Centre,,,,,
way,168536520,Rue du Centre,,,,,
way,171595346,Rue du Centre,,,,,
way,171595347,Rue du Centre,,,,,
way,171595348,Rue du Centre,,,,,
way,613106059,Rue du Centre,,,,,
way,751650183,Rue du Centre,,,,,
way,751650184,Rue du Centre,,,,,
way,103323139,Rue du Cercle,,,,,
way,151217066,Rue du Cercle,,,,,
way,259057763,Rue du Cercle,,,,,
way,31824049,Rue du Cerisier,,,,,
way,45450341,Rue du Cerisier,,,,,
way,60113399,Rue du Cerisier,,,,,
way,60113404,Rue du Cerisier,,,,,
way,60113405,Rue du Cerisier,,,,,
way,67576895,Rue du Cerisier,,,,,
way,87315984,Rue du Cerisier,,,,,
way,88222557,Rue du Cerisier,,,,,
way,142543667,Rue du Cerisier,,,,,
way,142543669,Rue du Cerisier,,,,,
way,204395569,Rue du Cerisier,,,,,
way,259170393,Rue du Cerisier,,,,,
way,278524616,Rue du Cerisier,,,,,
way,744388975,Rue du Cerisier,,,,,
way,952072505,Rue du Cerisier,,,,,
way,88119478,Rue du Champ des Charbonnières,,,,,
way,89557316,Rue du Champ Là-Haut,,,,,
way,88722616,Rue du Champs Bernard,,,,,
way,116038367,Rue du Chanon,,,,,
way,91156297,Rue du Chant des Oiseaux,,,,,
way,92242777,Rue du Chant des Oiseaux,,,,,
way,366376445,Rue du Chant des Oiseaux,,,,,
way,366376446,Rue du Chant des Oiseaux,,,,,
way,88270377,Rue du Chantier,,,,,
way,88493046,Rue du Chardonneret,,,,,
way,117044264,Rue du Charmoie,,,,,
way,211715688,Rue du Charmoie,,,,,
way,59311877,Rue du Charnois,,,,,
way,163716629,Rue du Charon,,,,,
way,38213999,Rue du Château,,,,,
way,88119480,Rue du Château,,,,,
way,88488639,Rue du Château,,,,,
way,92435922,Rue du Château,,,,,
way,115793913,Rue du Château,,,,,
way,115888797,Rue du Château,,,,,
way,139860635,Rue du Château,,,,,
way,202546138,Rue du Château,,,,,
way,96679602,Rue du Chateau d'Eau,,,,,
way,91156268,Rue du Château d'Eau,,,,,
way,204395696,Rue du Château d'Eau,,,,,
way,235200855,Rue du Château d'eau,,,,,
way,859062752,Rue du Château d'Eau,,,,,
way,119511643,Rue du Chateau d'en Bas,,,,,
way,610477078,Rue du Chauffour,,,,,
way,30073149,Rue du Chaufour,,,,,
way,713042091,Rue du Chaufour,,,,,
way,103310673,Rue du Chaumonceau,,,,,
way,694453744,Rue du Chaumonceau,,,,,
way,1038995730,Rue du Chaumonceau,,,,,
way,1039517032,Rue du Chaumonceau,,,,,
way,61234478,Rue du Chemin de Fer,,,,,
way,61234908,Rue du Chemin de Fer,,,,,
way,61264421,Rue du Chemin de Fer,,,,,
way,61264426,Rue du Chemin de Fer,,,,,
way,61264432,Rue du Chemin de Fer,,,,,
way,65558268,Rue du Chemin de Fer,,,,,
way,67401610,Rue du Chemin de Fer,,,,,
way,67401624,Rue du Chemin de Fer,,,,,
way,67401646,Rue du Chemin de Fer,,,,,
way,103381589,Rue du Chemin de Fer,,,,,
way,184686253,Rue du Chemin de Fer,,,,,
way,236144577,Rue du Chemin de Fer,,,,,
